program_id;tercih_eden_sayisi
203490150;264
203411312;51
203411312;76
203411339;158
203411339;334
203410765;66
203410765;32
203410774;127
203410774;247
203410774;2
203410562;59
203410562;24
203410571;123
203410571;188
203410208;94
203410208;54
203410483;89
203410483;461
203490151;44
203410289;60
203410289;64
203411039;120
203411039;368
203490148;52
203490148;39
203490149;61
203490149;169
203490152;56
203410262;51
203410262;76
203410544;84
203410544;320
203411163;47
203411163;53
203411172;87
203411172;354
203411172;1
203411066;29
203411066;154
203411066;1
203410738;52
203410738;74
203410305;17
203410305;379
203411127;54
203411127;58
203411136;39
203411136;116
203410147;71
203410147;72
203410429;267
203410429;272
203410598;55
203410598;47
203410598;4
203410605;182
203410605;193
203410165;97
203410165;64
203410447;205
203410447;382
203410623;94
203410623;58
203410632;99
203410632;212
105611183;13705
105611183;439
105611183;8
105611183;1
105690483;8764
105690483;384
105690483;10
105690663;4379
105690663;313
105690663;12
105611174;1339
105611174;46
105611023;1256
105611023;175
105611041;1206
105611041;167
105611041;2
105611314;1100
105611314;74
105611314;2
105690481;825
105690481;31
105690482;914
105690482;50
105611298;1590
105611298;131
105611253;951
105611253;139
105611032;1000
105611032;145
105690664;1301
105690664;45
105690664;7
105690591;2339
105690591;133
105690591;1
105690592;1556
105690592;94
105611289;1963
105611289;148
105611305;8682
105611305;515
105690659;706
105690659;24
105690593;1873
105690593;137
105690593;6
105610043;1976
105610043;382
105610043;4
105690484;232
105690484;83
105610052;2658
105610052;355
105610052;19
105611605;571
105611605;92
105611605;1
105610061;346
105610061;63
105690657;454
105690657;17
105610079;716
105610079;149
105610334;573
105610334;48
105610088;317
105610088;150
105610104;823
105610104;121
105611156;814
105611156;99
105610113;1114
105610113;165
105611147;534
105611147;83
105610122;375
105610122;44
105611535;245
105611535;34
105611535;1
105611111;488
105611111;82
105610131;433
105610131;32
105610149;598
105610149;42
105610158;626
105610158;52
105610167;485
105610167;77
105690656;269
105690656;34
105610176;396
105610176;71
105610176;1
105610185;713
105610185;121
105690658;347
105690658;34
105610194;325
105610194;28
105610201;432
105610201;93
105610961;542
105610961;18
105611526;179
105611526;28
105611526;2
105690655;225
105690655;57
105610219;377
105610219;33
105611341;322
105611341;44
105610988;482
105610988;73
105610255;661
105610255;221
105610264;454
105610264;59
105610273;430
105610273;23
105610282;672
105610282;85
105610291;623
105610291;79
105611465;463
105611465;51
105611465;1
105610307;195
105610307;16
105610316;634
105610316;41
105611623;248
105611623;26
105610325;450
105610325;69
105610325;1
105610343;741
105610343;75
105610343;2
105610352;903
105610352;114
105690649;623
105690649;81
105690650;421
105690650;99
105610379;1061
105610379;119
105610379;1
105610388;609
105610388;119
105610501;3427
105610501;564
105610501;1
105630092;3182
105630092;404
105690587;48
105690587;21
105610519;1202
105610519;97
105610528;1126
105610528;186
105610537;2318
105610537;209
105610537;2
105610546;1560
105610546;227
105610555;1359
105610555;86
105610564;1331
105610564;116
105610573;1076
105610573;119
105610582;740
105610582;127
105611262;1717
105611262;114
105630214;876
105630214;79
105630214;1
105611271;195
105611271;24
105611614;226
105611614;33
105610607;828
105610607;116
105610607;1
105610616;824
105610616;269
105610625;683
105610625;93
105610634;3141
105610634;222
105611589;608
105611589;56
105690477;27
105690477;1
105610643;3249
105610643;387
105610643;4
105610652;1011
105610652;139
105610652;1
105690661;728
105690661;222
105690584;961
105690584;272
105690584;1
105610828;908
105610828;126
105610828;4
105611323;1356
105611323;187
105611323;9
105611332;1288
105611332;133
105611332;13
105690485;299
105690485;74
105611641;448
105611641;60
105611641;4
105690660;738
105690660;198
105690648;206
105690648;101
111610016;2358
111610016;253
111610025;263
111610025;51
111611192;2500
111611192;342
111611192;12
111611192;1
111690609;242
111690609;30
111610397;442
111610397;14
111610397;2
111610952;318
111610952;50
111610413;733
111610413;74
111610422;168
111610422;39
111610431;975
111610431;58
111610431;3
111610431;2
111610449;617
111610449;57
111610449;1
111611517;728
111611517;82
111611553;759
111611553;54
111611553;7
111610458;975
111610458;88
111610467;818
111610467;26
111610467;25
111610476;833
111610476;65
111610485;627
111610485;30
111610661;916
111610661;155
111610679;969
111610679;106
111610679;1
111690549;439
111690549;23
111610688;705
111610688;64
111610697;1245
111610697;127
111610697;3
111610704;948
111610704;166
111610713;940
111610713;137
111610722;73
111610722;17
111610731;206
111610731;11
111610749;781
111610749;93
111610758;850
111610758;75
111610767;465
111610767;84
111610776;1230
111610776;127
111610776;1
111610785;968
111610785;35
111610794;860
111610794;93
111610801;788
111610801;109
111610819;835
111610819;151
111611129;926
111611129;185
111611138;1018
111611138;215
111611474;989
111611474;111
111611474;6
111611165;904
111611165;94
111611226;800
111611226;128
111611217;935
111611217;105
111610864;1435
111610864;108
111610864;6
111610864;3
206210704;288
206210704;708
206210704;49
206210704;1
206210713;164
206210713;77
206210713;2
206210034;191
206210034;466
206210034;67
206210043;101
206210043;65
206210043;3
206210088;62
206210088;56
206210325;45
206210325;284
206290198;50
206290198;53
206290199;85
206290199;328
206290199;1
206210519;52
206210519;43
206210528;108
206210528;482
206210528;5
206210688;49
206210688;98
206211032;91
206211032;538
206211032;9
206211102;13
206211102;14
206211111;27
206210625;23
206210625;43
206210634;110
206210634;147
206210961;59
206210961;49
206210988;35
206210988;150
206210891;52
206210891;83
206210907;6
206210907;56
206210916;33
206210916;85
206210925;21
206210925;78
206210582;16
206210582;61
206210591;8
206210591;75
206210591;8
206210149;32
206210149;54
206210246;30
206210167;45
206210167;56
206210228;25
206210228;98
206290200;36
206290200;63
206290201;6
206290201;35
206210467;10
206210467;22
206290202;9
206290202;2
206210494;21
206210494;26
206211138;21
206211138;104
206211138;14
206211147;104
206211147;444
206210025;8
206210025;38
206210758;42
206210758;103
206210767;66
206210767;537
206210767;6
206210652;41
206210652;89
206210785;71
206210785;450
206210785;17
206210185;54
206210185;87
206210343;311
206210343;396
206210343;5
206210731;16
206210731;33
206290204;27
206210201;66
206210201;43
206210352;3
206210352;97
206210616;878
206210616;621
206210616;38
206210616;6
206210697;177
206210697;77
208410565;23
208410565;194
208410574;128
208410574;93
208410574;1
208410592;134
208410592;451
208410592;5
208450719;12
208450719;197
208450719;10
208450717;86
208450717;64
208450718;103
208450718;339
208450718;6
208450720;41
208450720;65
208450721;86
208450721;463
208450721;1
208450783;25
208450783;18
208450784;88
208450784;210
208450769;41
208450769;36
208450770;48
208450770;164
208450689;51
208450689;51
208450689;5
208450724;83
208450724;408
208450724;7
208410141;72
208410141;114
208450789;83
208450789;685
208450789;4
208450731;85
208450731;54
208450782;64
208450782;623
208450782;3
208410186;25
208410186;21
208410195;12
208410195;67
208450773;51
208450773;45
208450774;46
208450774;236
208450774;3
208450748;13
208450748;98
208450749;61
208450749;350
208410308;56
208410308;101
208410317;53
208410317;452
208410335;114
208410335;218
208410344;10
208410344;13
208450714;128
208450714;162
208450714;3
208450715;3
208450715;23
208450765;31
208450765;88
208450766;45
208450766;150
208450702;18
208450702;33
208450703;28
208450703;331
208450725;57
208450725;51
208450727;73
208450727;169
208450727;1
208450711;24
208450711;48
208450712;42
208450712;280
208450712;6
208410608;28
208410608;27
208410617;77
208410617;185
208410229;41
208410229;48
208410238;52
208410238;152
208450705;72
208450705;72
208450706;31
208450706;203
208410274;45
208410274;38
208410283;54
208410283;414
208450785;20
208450785;82
208450786;54
208450786;347
208410547;35
208410547;90
208410556;144
208410556;433
208410556;2
208450693;47
208450693;53
208450694;83
208450694;356
208450690;43
208450690;27
208450691;57
208450691;260
208450691;2
208450787;59
208450787;86
208450788;68
208450788;252
208450788;1
208450696;72
208450696;72
208450699;66
208450699;64
208450700;31
208450700;93
208410362;44
208410362;86
208410371;80
208410371;231
208410035;41
208410035;76
208450790;36
208450790;329
208450790;2
208410398;37
208410398;95
208410414;110
208410414;79
208410414;2
208410423;357
208410423;391
208410423;3
208410053;60
208410053;102
208410626;232
208410626;683
208410071;63
208410071;93
208410459;117
208410459;446
208410459;7
208450752;23
208450752;51
208450754;27
208450754;309
208410098;72
208410098;110
208410511;132
208410511;597
208410511;3
208450755;61
208450755;50
208450756;57
208450756;388
208450756;3
208410468;12
208410468;46
208410477;27
208410477;315
208410017;166
208410017;53
208410502;769
208410502;650
208410502;34
208410502;3
208450758;89
208450758;44
208450759;297
208450759;561
208450759;5
208450759;1
112910011;1100
112910011;13
112910011;11
112910011;1
112910012;1321
112910012;47
112910012;26
112910013;890
112910013;13
112910013;4
112910027;637
112910027;7
112910027;8
112910024;1593
112910024;154
112910024;1
112910014;894
112910014;5
112910015;840
112910015;21
112910028;640
112910028;36
112910028;3
112910016;546
112910016;92
112910017;947
112910017;126
112910017;1
112910025;938
112910025;53
112910018;1201
112910018;40
112910019;816
112910019;83
112910019;2
112910026;1010
112910026;121
112910026;14
112910026;1
112910020;1377
112910020;39
112910021;1416
112910021;32
112910029;671
112910029;42
112910022;1118
112910022;18
112910023;727
112910023;27
112910023;2
111110050;1528
111110050;22
111110050;12
111110087;731
111110087;18
111110087;2
111110071;578
111110071;8
111110051;1067
111110051;15
111110052;1041
111110052;4
111110052;1
111110067;913
111110067;34
111110067;4
111110065;401
111110065;18
111110090;375
111110090;19
111110078;708
111110078;49
111110078;3
111110086;1029
111110086;32
111110086;5
111110053;783
111110053;29
111110053;8
111110066;835
111110066;8
111110054;830
111110054;23
111110054;3
111110062;1348
111110062;45
111110047;892
111110047;15
111110063;829
111110063;28
111110037;734
111110037;13
111110055;796
111110055;24
111110055;1
111110075;903
111110075;49
111110076;834
111110076;26
111110076;4
111110068;501
111110068;24
111110068;3
111110074;1151
111110074;149
111110074;1
111110048;928
111110048;31
111110048;15
111110072;1016
111110072;48
111110072;2
111110084;538
111110084;30
111110081;995
111110081;68
111110069;857
111110069;28
111110069;1
111110058;1100
111110058;40
111110058;1
111110070;967
111110070;42
111110061;891
111110061;48
111110089;713
111110089;24
111110089;8
111110089;1
111110059;1285
111110059;35
111110059;1
111110060;1317
111110060;12
111110019;1753
111110019;37
203511532;9
203511532;7
203511541;54
203511541;26
203511541;1
203590167;22
203590167;48
203590168;49
203590168;24
203590169;139
203590169;187
203510085;15
203510085;8
203510597;131
203510597;58
203510597;1
203510119;75
203510119;325
203510128;59
203510128;37
203510949;99
203510949;157
203510561;15
203510561;22
203510613;72
203510613;65
203510164;40
203510164;32
203510719;135
203510719;170
203510719;2
203510473;6
203510473;39
203510491;44
203510491;166
203510491;1
203510173;68
203510173;374
203510182;36
203510182;54
203510976;36
203510976;178
203510976;2
203510225;36
203510225;27
203590140;202
203590140;320
203590140;3
203510791;160
203510791;77
203510807;966
203510807;810
203510807;41
203510807;1
203510525;112
203510525;299
203510525;1
203510843;13
203510843;21
203510852;31
203510852;230
203590170;16
203590170;22
203590171;42
203590171;197
203510261;6
203510261;14
203510516;67
203510516;118
203510304;51
203510304;38
203510631;130
203510631;281
203510631;6
203510349;27
203510349;17
203510649;76
203510649;124
203510649;3
203510825;26
203510825;5
203511038;31
203511038;98
203510367;26
203510367;31
203510367;3
203510658;141
203510658;233
203510658;3
203590174;46
203590174;47
203590175;101
203590175;245
203590175;1
203510022;57
203510022;38
203510022;1
203510676;372
203510676;305
203511374;21
203511374;25
203511374;2
203511383;109
203511383;118
203511383;5
203510879;70
203510879;55
203510888;196
203510888;316
203510888;2
203510049;98
203510049;49
203510049;4
203510694;325
203510694;321
203510694;6
203511338;51
203511338;32
203511471;154
203511471;152
203511453;59
203511453;26
203511489;183
203511489;167
203511153;15
203511153;19
203511444;99
203511444;115
203511444;7
203511435;25
203511435;45
203511408;152
203511408;218
203511347;70
203511347;32
203511356;180
203511356;213
203510067;59
203510067;43
203510701;324
203510701;368
203510701;7
203511241;52
203511241;11
203511259;367
203511259;156
203511259;7
203511498;308
203511498;385
203511498;13
203511505;89
203511505;32
203511514;166
203511514;59
203590149;12
203590149;27
203590150;147
203590150;151
203590150;16
105710324;1787
105710324;43
105710324;32
105710069;805
105710069;44
105710069;8
105761027;1463
105761027;79
105761027;21
105761027;2
105761029;748
105761029;27
105710121;876
105710121;28
105710157;832
105710157;6
105761030;667
105761030;3
105710342;1104
105710342;32
105710175;919
105710175;37
105761092;646
105761092;54
105710236;2227
105710236;11
105710103;881
105710103;51
105710103;1
105710042;1156
105710042;63
105710042;1
105710184;1146
105710184;21
105710184;4
105710087;1036
105710087;48
105710087;1
105710051;947
105710051;52
105710078;890
105710078;38
105710078;4
105710112;967
105710112;75
105710315;281
105710315;19
105761032;441
105761032;13
105761090;354
105761090;11
105710281;974
105710281;115
105710281;5
105710333;1156
105710333;42
105710024;2383
105710024;32
105761091;773
105761091;3
105761089;856
105761089;24
105761089;1
105761031;796
105761031;17
105710209;838
105710209;11
105710209;2
105710193;634
105710193;21
105710299;1373
105710299;38
105710299;1
105710227;835
105710227;15
105710218;851
105710218;10
105710263;1252
105710263;33
105710263;6
105710272;468
105710272;17
105710033;281
105710033;4
105710015;2682
105710015;51
105710015;1
105710245;5
105761066;548
105761066;38
105710096;522
105710096;36
105710096;1
105710139;627
105710139;29
209610027;71
209610027;24
209610027;1
209610028;500
209610028;281
209610028;18
209610023;128
209610023;41
209610024;498
209610024;377
209610024;9
209610022;297
209610022;55
209610022;7
209610025;113
209610025;31
209610026;502
209610026;394
209610026;31
209610020;302
209610020;640
209610020;56
209610020;2
209610021;136
209610021;32
105810014;385
105810014;67
105810160;529
105810160;31
105810160;1
105810023;671
105810023;20
105810147;18
105810147;5
105810102;634
105810102;44
105810102;5
105810156;24
105810032;474
105810032;110
105810032;10
105810161;298
105810161;81
105810041;1480
105810041;248
105810041;5
105810041;1
105810059;873
105810059;83
105810059;3
105810068;697
105810068;116
105810157;484
105810157;55
105810157;5
105810162;657
105810162;40
105810077;695
105810077;78
105810159;469
105810159;62
105810159;3
105810129;707
105810129;48
105810129;1
105810111;1018
105810111;64
105810111;3
105810086;622
105810086;51
105810086;1
105810095;1070
105810095;171
105810095;2
105810158;518
105810158;74
105810158;5
203710074;15
203710074;69
203710083;204
203710083;138
203710708;430
203710708;871
203710708;13
203710108;28
203710108;62
203790198;46
203790198;206
203711115;49
203711115;318
203711124;52
203711124;72
203711133;86
203711133;239
203710929;74
203710929;19
203710938;54
203710938;190
203710189;45
203710189;51
203710559;100
203710559;288
203711548;11
203711548;53
203711557;18
203711557;227
203711503;10
203711503;39
203711512;202
203711584;16
203711584;21
203711593;50
203711593;223
203711593;4
203711618;8
203711618;52
203711627;21
203711627;242
203710735;12
203710735;40
203710762;26
203710762;239
203710126;26
203710126;45
203710514;90
203710514;248
203710514;1
203790196;18
203790196;59
203790197;32
203790197;356
203711487;25
203711487;62
203711496;188
203711496;237
203710286;77
203710286;84
203710674;212
203710674;494
203711169;43
203711169;46
203711178;97
203711178;123
203710302;91
203710302;65
203710302;1
203790199;119
203790199;162
203790199;3
203710329;139
203710329;83
203710329;1
203710692;231
203710692;662
203790189;67
203790189;81
203790188;215
203790188;134
203790194;18
203790194;27
203790195;66
203790195;254
203790195;5
203711406;37
203711406;71
203711415;32
203711415;449
203711415;1
203711081;103
203711081;84
203711099;68
203711099;252
105910013;64
105910331;903
105910331;4
105910022;1065
105910022;10
105910288;1357
105910288;7
105910288;4
105930168;1204
105930168;3
105930168;1
105910031;1161
105910031;5
105910031;2
105910049;800
105910058;1036
105990139;1221
105990139;75
105990139;51
105990139;2
105910067;660
105910067;5
105910119;1047
105910119;2
105930123;977
105930123;1
105990135;713
105990135;4
105990135;2
105910137;309
105910137;3
105910137;3
105910419;586
105910419;34
105910419;6
105910419;1
105910146;154
105910146;1
105910146;1
105910155;939
105930114;670
105930114;12
105930114;6
105930114;1
105910164;811
105910164;1
105930105;877
105930105;1
105930105;4
105910173;94
105910182;204
105910182;2
105910191;364
105910191;5
105990101;117
105990131;1030
105990131;3
105910385;193
105910385;4
105990102;732
105990102;6
105990102;1
105990132;618
105990132;11
105910322;2791
105910322;15
105910322;10
105930177;1722
105930177;7
105930177;4
105990124;463
105990124;1
105990138;12
105910428;1186
105910428;3
105910437;3041
105910437;14
105910437;8
105990140;892
105990140;6
105990140;3
105910207;2202
105910207;60
105910207;42
105910216;1457
105910216;13
105910216;4
112270818;615
112270818;2
106010531;1124
106010531;4
106010531;1
106090121;475
106090121;5
106090058;1433
106090058;36
106090058;28
106090058;1
106010391;552
106010391;9
106010391;2
106010028;522
106010028;1
106090102;791
106090102;8
106090119;934
106090119;7
106010504;794
106010504;20
106010513;540
106010513;5
106010452;531
106010443;391
106010037;431
106010037;6
106010037;2
106010046;804
106010046;6
106030023;544
106010064;360
106010064;3
106010073;618
106010073;5
106010082;940
106010082;2
106030068;1191
106030068;14
106010091;863
106010091;1
106030077;950
106030077;2
106090116;620
106090116;3
106090050;403
106090050;3
106010107;762
106010107;19
106010116;668
106010116;32
106010116;4
106030095;329
106030095;28
106010125;823
106010125;5
106030102;609
106030102;14
106030102;4
106010434;825
106010434;4
106030192;682
106030192;4
106010373;644
106010373;33
106090051;739
106090051;3
106010461;643
106010461;8
106010425;1809
106010425;14
106030183;1571
106030183;1
106010522;1441
106010522;2
106010522;1
106010479;1049
106010479;22
106010143;947
106010143;19
106010143;12
106010197;31
106010267;128
106010267;12
106010355;37
106010152;73
106010161;323
106010161;5
106010179;300
106010179;14
106010382;422
106010382;5
106010249;1401
106010249;8
106090120;1178
106090120;9
106090120;1
106010258;1203
106010188;2803
106010188;33
106010188;9
106010285;338
106010285;3
106010285;4
106010294;406
106010294;2
106010294;6
106010346;482
106010301;339
106010319;288
106010319;2
106010319;5
106010337;178
106010337;8
203851837;118
203851837;14
203851838;254
203851838;120
203851838;6
203851892;48
203851892;12
203851893;164
203851893;149
203851840;177
203851840;338
203851840;8
203851841;120
203851841;26
203851841;5
203851843;116
203851843;120
203851843;3
203851876;295
203851876;53
203851876;4
203851877;52
203851877;50
203851896;227
203851896;453
203851896;48
203851897;122
203851897;36
203851897;2
203851848;137
203851848;38
203851849;53
203851849;14
203851845;148
203851845;51
203851845;1
203851850;61
203851850;96
203851851;64
203851851;20
203851889;174
203851889;156
203851889;5
203851857;73
203851857;16
203851859;162
203851859;152
203851859;10
203851879;118
203851879;282
203851879;6
203851880;172
203851880;34
203851880;4
203851882;101
203851882;156
203851882;1
203851853;31
203851853;58
203851854;92
203851854;32
203851854;2
203851890;201
203851890;388
203851890;14
203851860;81
203851860;33
203851860;2
203851861;392
203851861;269
203851861;18
203851894;96
203851894;18
203851895;278
203851895;300
203851895;10
203851898;105
203851898;35
203851899;98
203851899;69
203851900;94
203851900;17
203851901;265
203851901;221
203851901;11
106190076;1383
106190076;76
106190076;4
106190076;1
106110424;258
106110372;1224
106130279;987
106110663;498
106110663;8
106110212;999
106110212;12
106130137;1106
106130137;14
106110178;1155
106110178;4
106130304;992
106130304;24
106110363;1025
106110363;9
106130252;497
106130252;1
106110169;954
106110169;6
106130128;1049
106130128;3
106110151;1239
106110151;3
106130261;1055
106110106;367
106110284;1033
106110503;813
106110503;7
106110503;3
106110557;665
106110557;7
106110778;752
106110778;4
106130525;585
106130525;2
106110751;1186
106110751;10
106110512;978
106110512;10
106130367;742
106130367;2
106190068;731
106190068;12
106110733;1539
106110733;10
106110733;6
106130507;2041
106130507;30
106130507;5
106190105;731
106190105;22
106190102;595
106190102;2
106110803;815
106110803;15
106130561;883
106130561;6
106110354;601
106110354;9
106110884;1156
106110884;47
106110884;7
106110142;1141
106110142;28
106130067;1036
106130067;20
106110257;885
106110257;46
106110275;1134
106110275;21
106130101;1106
106130101;23
106110381;868
106110381;57
106110196;1050
106110196;20
106130094;576
106130094;5
106110609;156
106110609;1
106110115;1135
106110115;14
106130076;146
106130076;14
106110266;994
106110266;27
106110521;1152
106110521;16
106110566;111
106110566;3
106110187;203
106110433;52
106110681;126
106110699;140
106110699;19
106190069;169
106190104;873
106190104;65
106190067;743
106190067;12
106110724;331
106110724;5
106190085;465
106190085;8
106190085;3
106110848;1349
106110848;13
106110857;1344
106110857;7
106110866;1542
106110866;26
106110875;1696
106110875;33
106110875;2
106110336;156
106110336;14
106110336;1
106110415;2345
106110415;76
106110415;12
106110415;1
106210017;1727
106210017;40
106210017;7
106210017;1
106210811;1443
106210811;59
106210811;10
106290134;303
106290134;4
106290134;3
106210186;982
106210186;5
106211042;192
106211042;1
106210908;590
106210908;9
106210211;981
106210211;26
106210229;1073
106210229;3
106210168;470
106210177;297
106210177;3
106210238;648
106210238;22
106210195;471
106210195;2
106210195;1
106210202;1306
106210202;10
106211103;346
106211103;19
106211103;1
106210247;1398
106210247;28
106210256;563
106210256;21
106210265;1475
106210265;35
106210274;1801
106210274;57
106210283;1288
106210283;24
106210283;1
106210292;2133
106210292;35
106210292;7
106210308;1500
106210308;21
106210308;2
106290130;705
106290130;38
106290130;1
106211112;981
106211112;55
106211112;1
106210326;1022
106210326;47
106210335;1535
106210335;81
106210335;2
106210344;914
106210344;23
106210353;1198
106210353;62
106210353;1
106210362;1510
106210362;62
106210362;1
106290131;698
106290131;23
106290131;1
106210829;848
106210829;22
106210795;1289
106210795;19
106210795;1
106210371;1323
106210371;44
106211069;599
106211069;26
106210414;75
106210414;1
106210423;1618
106210423;35
106210432;1016
106210432;24
106210432;1
106290132;531
106290132;23
106290132;1
106290133;4
106210926;97
106210865;1190
106210865;25
106210865;6
106210874;24
106210971;726
106210971;137
106210971;2
106210989;192
106210989;9
106210441;366
106210441;14
106210459;925
106210459;2
106210459;3
106210468;864
106210468;10
106210917;265
106210917;1
106210892;2266
106210892;16
106211051;802
106211051;24
106210477;180
106210477;7
106210486;794
106210486;53
106210486;5
106210495;810
106210495;17
106210502;2586
106210502;62
106210502;2
106390078;1249
106390078;55
106390078;15
106390078;2
106310237;899
106310237;2
106330144;651
106330144;3
106310176;328
106310176;4
106390073;893
106390073;3
106310104;971
106310104;1
106310061;916
106330047;910
106330047;6
106330047;4
106330047;2
106310088;830
106310088;2
106330056;977
106330056;4
106310255;780
106310255;2
106390045;1171
106390045;2
106390045;7
106390046;1373
106390046;5
106310219;1255
106310219;4
106310219;8
106390069;1026
106390069;3
106390069;5
106310016;347
106310025;572
106310025;12
106310025;1
106310167;1193
106310167;10
106310264;731
106310264;17
106310264;1
106390077;336
106390077;2
106310194;1069
106310194;7
106330135;994
106330135;14
106330135;3
106310113;756
106310113;8
106310113;1
106390038;1093
106390038;37
106310185;144
106310185;3
106310185;1
106310201;27
106390033;2
106390040;1270
106390040;33
106390040;2
106310228;1783
106310228;7
106390039;931
106390039;1
106390056;527
106390056;16
106390043;539
106390043;3
106390057;613
106390057;6
106390057;1
106390041;543
106390041;11
106390076;418
106390076;12
106390058;651
106390058;18
106390074;992
106390074;13
106390074;2
106390075;686
106390075;33
106410015;416
106410015;2
106410024;894
106410024;6
106410033;1326
106410033;10
106410033;8
106410421;1178
106410421;11
106410421;1
106410042;1180
106410042;6
106410042;6
106410051;875
106410051;5
106410069;958
106410069;1
106410369;824
106410369;12
106410121;350
106410121;3
106410378;1020
106410378;1
106410351;845
106410351;2
106410148;328
106410148;1
106410184;782
106410184;5
106410184;5
106410184;1
106490164;1227
106490164;31
106410087;879
106410087;3
106410281;977
106410281;17
106410281;1
106430204;942
106430204;17
106490162;719
106490162;2
106490162;2
106410236;505
106410236;4
106410166;379
106410166;6
106410299;1094
106410299;6
106430213;519
106410484;940
106410484;8
106490163;671
106490163;10
106410272;1656
106410272;11
106430197;2084
106430197;13
106410218;1201
106410218;5
106430125;871
106430125;7
106410227;1092
106410227;26
106430134;785
106430134;7
106410306;1027
106410306;16
106410306;1
106430222;810
106430222;5
106410315;1230
106410315;14
106410475;57
106410475;8
106410493;246
106410412;29
106410412;1
106410466;79
106410387;133
106410387;2
106410193;816
106410193;18
106410193;2
106410139;309
106410096;305
106410096;2
106410448;1154
106410448;31
106490146;1029
106490146;4
106410457;1667
106410457;40
106410457;2
106490141;994
106490141;11
106490141;6
106490155;1036
106490155;20
106410518;1753
106410518;42
106410518;4
106490145;757
106490145;21
106410396;711
106410396;2
106490147;687
106490147;10
106490147;1
112370752;897
112370752;10
112370742;735
112370742;2
112310959;980
112310959;7
112310932;691
112310932;15
112330478;488
112330478;2
112310941;741
112310941;13
112330487;490
112330487;5
106610013;2011
106610013;106
106610013;13
106610022;512
106610022;8
106610022;1
106610534;509
106610534;24
106610437;981
106610437;23
106610437;1
106610358;1024
106610358;37
106610031;804
106610031;21
106610446;856
106610446;2
106610049;807
106610049;6
106610049;2
106690153;490
106690153;19
106690180;527
106690180;23
106690181;664
106690181;5
106690181;1
106690181;1
106610058;318
106610058;5
106690177;53
106610331;604
106610331;17
106690183;389
106690183;8
106690178;592
106690178;5
106690178;3
106690179;567
106690179;5
106690179;1
106690182;878
106690182;33
106690182;1
106610076;512
106610076;13
106610085;332
106610085;6
106610094;1055
106610094;42
106610119;816
106610119;37
106630211;523
106630211;13
106610128;937
106610128;5
106630062;933
106630062;28
106610137;1067
106610137;12
106630071;934
106630071;5
106610507;829
106610507;49
106610507;3
106690184;500
106690184;21
106610146;2471
106610146;104
106630247;2554
106630247;88
106630247;1
106610394;488
106610394;1
106610394;1
106610155;1118
106610155;79
106630089;634
106630089;22
106610164;1198
106610164;44
106610428;835
106610428;40
106630326;827
106630326;36
106610173;1074
106610173;18
106630105;694
106630105;18
106610182;1052
106610182;28
106630114;692
106630114;16
106610516;1427
106610516;2
106610279;1164
106610279;60
106630292;838
106630292;48
106630292;3
106610191;1060
106610191;47
106630123;1067
106630123;36
106630123;2
106610207;871
106610207;35
106630195;492
106630195;20
106610216;1039
106610216;73
106630186;129
106630186;14
106610225;979
106610225;49
106630177;913
106630177;29
106610385;61
106610419;1029
106610419;40
106610322;1231
106610322;14
106610322;3
106610304;1233
106610304;65
106610297;1398
106610297;44
106610313;928
106610482;990
106610482;24
106610525;759
106610525;19
106610234;2835
106610234;166
106610543;13
106610543;1
106610243;1245
106610243;39
106710287;769
106710287;26
106710048;477
106710048;17
106770734;955
106770734;33
106770737;619
106770737;18
106710199;897
106710199;18
106710181;799
106710181;1
106710181;1
106730097;724
106730097;17
106730097;2
106710057;1056
106710057;41
106730034;1116
106730034;21
106710084;865
106710084;21
106730016;1075
106730016;28
106730016;1
106770724;1844
106770724;108
106710172;660
106710172;10
106710066;657
106710066;27
106710075;419
106710075;37
106770738;704
106770738;22
106710418;942
106710418;40
106730219;641
106730219;7
106710296;750
106710296;37
106710242;1550
106710242;32
106730185;1949
106730185;10
106730185;1
106730185;1
106710278;871
106710278;39
106710278;1
106770739;857
106770739;32
106770739;1
106710303;1046
106710303;64
106710303;1
106710206;1267
106710206;23
106710206;3
106710224;14
106710215;86
106710215;19
106710375;759
106710375;28
106710384;967
106710384;93
106710384;5
106770735;7
106710154;1230
106710154;60
106710154;2
106710163;1021
106710163;24
106710163;2
106730113;1083
106730113;21
106710093;1236
106710093;20
106710039;1740
106710039;81
106710039;1
106710321;997
106710321;28
106730167;1083
106730167;37
106730167;9
106710251;254
106710251;21
106770727;616
106770727;37
106770727;3
106770729;488
106770729;18
106770729;1
106770728;383
106770728;26
106710136;355
106710136;17
106770726;466
106770726;7
106770736;680
106770736;46
106770740;933
106770740;46
100610013;335
100610013;2
100610146;771
100610146;4
100610137;1229
100610022;1188
100610022;12
100610031;1056
100610031;1
100610049;1079
100610049;3
100610058;889
100610207;111
100610207;1
100610155;139
100610191;883
100610191;11
100610367;190
100610085;798
100610085;5
100610376;856
100610376;24
100610094;1059
100610094;8
100630098;1051
100630098;12
100630098;14
100610101;980
100610101;3
100630062;1161
100630062;14
100630062;2
100610261;1530
100610261;10
100610225;573
100610225;9
100610304;440
100610304;11
100690070;871
100690070;2
100610313;1197
100610313;9
100610216;675
100610216;15
100610216;1
100690071;1276
100690071;6
100690077;530
100690077;15
100690077;1
100690069;1063
100690069;46
100690069;1
100690072;103
100610385;31
100610349;24
100610243;961
