program_id;sehir_adi;yerlesen_sayisi
103410139;Bursa;3
103410139;İstanbul;6
103410139;Isparta;1
103410139;Erzincan;1
103410139;Afyonkarahisar;1
103410148;İzmir;5
103410148;Hatay;1
103410148;Antalya;1
103410148;Manisa;2
103410148;Bursa;1
103410148;İstanbul;1
103410775;Eskişehir;1
103410775;Manisa;4
103410775;Tekirdağ;1
103410775;Uşak;1
103410775;İstanbul;3
103410775;Mardin;3
103410775;Ağrı;1
103410775;Isparta;1
103410775;Gaziantep;3
103410775;Hatay;1
103410775;Muğla;2
103410775;İzmir;7
103410775;Diyarbakır;2
103410775;Mersin;2
103410775;Antalya;4
103410775;Bursa;2
103410775;Konya;1
103410775;Balıkesir;4
103410775;Adana;2
103410775;Aydın;4
103410775;Denizli;2
103410775;Kahramanmaraş;1
103410157;Ağrı;1
103410157;Çorum;1
103410157;Burdur;1
103410157;Sinop;1
103410157;Kars;2
103410157;Isparta;1
103410157;Van;2
103410157;Edirne;1
103410157;Aydın;1
103410157;Adana;1
103410157;Balıkesir;1
103410157;Siirt;1
103410157;Kayseri;1
103410157;Manisa;8
103410157;Ankara;1
103410157;Muğla;1
103410157;Tekirdağ;3
103410157;Kütahya;2
103410157;Muş;1
103410157;Denizli;2
103410157;Kırklareli;1
103410157;Antalya;1
103410157;Bursa;5
103410157;Osmaniye;1
103410157;Eskişehir;1
103410157;Uşak;2
103410157;Batman;1
103410157;İzmir;14
103410157;Gaziantep;1
103410157;Karaman;1
103410157;Giresun;1
103410915;Mardin;3
103410915;Uşak;1
103410915;Adana;1
103410915;Niğde;1
103410915;Bitlis;2
103410915;Manisa;5
103410915;Bingöl;1
103410915;Bartın;1
103410915;Batman;1
103410915;Sakarya;1
103410915;Çorum;1
103410915;Mersin;1
103410915;Nevşehir;1
103410915;Tunceli;1
103410915;Kayseri;1
103410915;Şırnak;1
103410915;Iğdır;2
103410915;Diyarbakır;4
103410915;Van;3
103410915;Ağrı;2
103410915;Şanlıurfa;2
103410915;Siirt;2
103410915;Ankara;2
103410915;Sivas;1
103410915;Balıkesir;2
103410915;Kahramanmaraş;1
103410915;Denizli;2
103410915;İzmir;12
103410915;Hakkari;3
103410915;Ordu;1
103410166;Muğla;2
103410166;Bursa;1
103410166;Kocaeli;1
103410166;Yozgat;1
103410166;Aksaray;1
103410166;Balıkesir;1
103410166;Denizli;4
103410166;Konya;2
103410166;Ordu;4
103410166;Kütahya;2
103410166;Zonguldak;1
103410166;Manisa;9
103410166;Amasya;1
103410166;Aydın;6
103410166;Gaziantep;3
103410166;Erzurum;1
103410166;İstanbul;2
103410166;Van;3
103410166;Şanlıurfa;1
103410166;Kırşehir;1
103410166;Bartın;1
103410166;Malatya;1
103410166;Yalova;1
103410166;Niğde;2
103410166;Uşak;1
103410166;Afyonkarahisar;2
103410166;Kırklareli;1
103410166;İzmir;13
103410166;Kahramanmaraş;2
103410166;Tekirdağ;3
103410166;Diyarbakır;2
103410166;Hatay;2
103410166;Mardin;1
103410166;Antalya;2
103410166;Sakarya;1
103410175;Diyarbakır;2
103410175;Balıkesir;1
103410175;Kırklareli;1
103410175;Ağrı;3
103410175;Mardin;4
103410175;Siirt;1
103410175;Aydın;2
103410175;Niğde;2
103410175;Adana;2
103410175;Denizli;1
103410175;Şanlıurfa;3
103410175;Mersin;3
103410175;Hatay;3
103410175;Muğla;2
103410175;Kayseri;1
103410175;Bursa;4
103410175;Osmaniye;1
103410175;Van;3
103410175;Kırşehir;1
103410175;Manisa;8
103410175;İzmir;6
103410175;Zonguldak;1
103410175;Gaziantep;4
103410175;Iğdır;1
103410175;Eskişehir;1
103410175;Afyonkarahisar;1
103410615;Şırnak;1
103410615;Ankara;1
103410615;Kırklareli;1
103410615;Afyonkarahisar;2
103410615;Kütahya;1
103410615;İzmir;13
103410615;Edirne;1
103410615;Gaziantep;3
103410615;İstanbul;5
103410615;Tekirdağ;1
103410615;Tunceli;1
103410615;Mersin;1
103410615;Hatay;3
103410615;Amasya;1
103410615;Denizli;3
103410615;Sakarya;1
103410615;Adana;4
103410615;Bursa;2
103410615;Kayseri;2
103410615;Manisa;2
103410615;Uşak;1
103410615;Muğla;2
103410615;Balıkesir;2
103410615;Antalya;5
103410615;Karaman;1
103410615;Düzce;1
103410615;Kocaeli;1
103410784;İstanbul;2
103410784;Kocaeli;1
103410784;Kayseri;1
103410784;Konya;2
103410784;İzmir;16
103410784;Kütahya;2
103410784;Denizli;3
103410784;Diyarbakır;1
103410784;Bilecik;1
103410784;Aydın;5
103410784;Antalya;3
103410784;Muğla;3
103410784;Eskişehir;1
103410784;Balıkesir;2
103410784;Manisa;5
103410784;Mersin;1
103410784;Hatay;1
103410784;Mardin;2
103410784;Burdur;1
103410784;Adana;3
103410784;Şırnak;1
103410784;Bursa;1
103410784;Gaziantep;3
103410784;Adıyaman;1
103410184;Zonguldak;1
103410184;Şanlıurfa;1
103410184;Manisa;1
103410184;Denizli;1
103410184;Adana;2
103410184;Rize;1
103410184;Malatya;1
103410184;Mardin;1
103410184;Bilecik;1
103410184;Antalya;3
103410184;Mersin;1
103410184;Bursa;2
103410184;Kırklareli;1
103410184;Hatay;3
103410184;Kırıkkale;1
103410184;Aydın;2
103410184;İstanbul;4
103410184;Ordu;1
103410184;Afyonkarahisar;1
103410184;Sivas;1
103410184;Ankara;2
103410184;Kocaeli;2
103410184;Gaziantep;2
103410184;Eskişehir;1
103410184;İzmir;13
103410184;Muğla;2
103410193;Denizli;1
103410193;Antalya;6
103410193;Balıkesir;2
103410193;Aydın;2
103410193;Diyarbakır;1
103410193;Hatay;1
103410193;Adana;2
103410193;Edirne;1
103410193;Mersin;2
103410193;Kocaeli;2
103410193;Kırklareli;1
103410193;Amasya;1
103410193;Kayseri;2
103410193;Muğla;1
103410193;Çanakkale;1
103410193;Samsun;3
103410193;İzmir;17
103410193;Bursa;5
103410193;Tekirdağ;3
103410193;Mardin;1
103410193;İstanbul;7
103410872;Belli Değil;1
103410209;Mersin;1
103410209;Trabzon;1
103410209;Diyarbakır;1
103410209;Denizli;2
103410209;Kütahya;1
103410209;Bursa;11
103410209;İstanbul;20
103410209;Antalya;4
103410209;Sivas;1
103410209;Muğla;2
103410209;Eskişehir;2
103410209;Kocaeli;1
103410209;Samsun;2
103410209;Bilecik;1
103410209;Afyonkarahisar;1
103410209;Aydın;4
103410209;Zonguldak;1
103410209;Tekirdağ;3
103410209;Kırklareli;3
103410209;Şırnak;1
103410209;Çanakkale;1
103410209;Edirne;1
103410209;İzmir;30
103410209;Tokat;1
103410209;Balıkesir;3
103410209;Adana;3
103410209;Bartın;1
103410209;Karaman;1
103410209;Manisa;4
103410209;Mardin;1
103410209;Ankara;6
103410209;Hatay;7
103410209;Belli Değil;1
103410218;Tekirdağ;2
103410218;İzmir;19
103410218;Mardin;1
103410218;İstanbul;7
103410218;Çorum;1
103410218;Antalya;1
103410218;Manisa;1
103410218;Bursa;2
103410218;Hakkari;1
103410218;Tokat;1
103410218;Ankara;2
103410218;Denizli;1
103410218;Balıkesir;4
103410218;Kayseri;1
103410218;Trabzon;1
103410218;Muğla;1
103410218;Mersin;1
103410218;Hatay;5
103410227;Gaziantep;3
103410227;Gümüşhane;1
103410227;Antalya;1
103410227;Adana;1
103410227;Kayseri;1
103410227;Yalova;1
103410227;Kırklareli;1
103410227;Malatya;1
103410227;Bursa;2
103410227;Osmaniye;1
103410227;Ankara;1
103410227;Uşak;1
103410227;Mersin;4
103410227;Tekirdağ;2
103410227;İzmir;19
103410227;Muğla;1
103410227;Eskişehir;2
103410227;Hatay;1
103410227;Samsun;1
103410227;Karabük;1
103410227;Balıkesir;2
103410227;İstanbul;25
103410227;Afyonkarahisar;1
103410227;Tunceli;1
103410227;Giresun;1
103410227;Kocaeli;3
103410227;Manisa;1
103410227;Diyarbakır;1
103410227;Sakarya;1
103410236;Karaman;1
103410236;Konya;1
103410236;Hatay;2
103410236;Antalya;6
103410236;Adana;2
103410236;Giresun;1
103410236;Balıkesir;2
103410236;İstanbul;18
103410236;Afyonkarahisar;1
103410236;Şanlıurfa;1
103410236;Bursa;4
103410236;Kocaeli;1
103410236;Eskişehir;1
103410236;Van;1
103410236;Osmaniye;1
103410236;Adıyaman;1
103410236;Mersin;2
103410236;Kırklareli;2
103410236;Tokat;1
103410236;Batman;1
103410236;Ankara;1
103410236;Tekirdağ;6
103410236;Aydın;1
103410236;İzmir;20
103410236;Kütahya;2
103410236;Burdur;1
103410236;Belli Değil;1
103410245;Antalya;2
103410245;Şanlıurfa;1
103410245;Afyonkarahisar;2
103410245;Çanakkale;1
103410245;Balıkesir;2
103410245;Mardin;1
103410245;İzmir;19
103410245;Sakarya;3
103410245;Diyarbakır;1
103410245;Muğla;4
103410245;Ankara;1
103410245;Manisa;4
103410245;Mersin;9
103410245;Hatay;6
103410245;Isparta;2
103410245;Erzincan;1
103410245;Tekirdağ;2
103410245;Tokat;2
103410245;Batman;1
103410245;Tunceli;1
103410245;Iğdır;1
103410245;Samsun;2
103410245;Kayseri;3
103410245;Konya;1
103410245;İstanbul;8
103410245;Gaziantep;1
103410245;Muş;1
103410245;Karabük;1
103410245;Bursa;3
103410245;Zonguldak;1
103410245;Ordu;2
103410245;Kahramanmaraş;1
103410245;Denizli;4
103410245;Adana;5
103410245;Aydın;4
103430064;Antalya;2
103430064;Sakarya;1
103430064;Hatay;7
103430064;Diyarbakır;1
103430064;Denizli;4
103430064;Bursa;1
103430064;Rize;1
103430064;Konya;1
103430064;Kastamonu;1
103430064;Kütahya;2
103430064;Balıkesir;4
103430064;Adana;1
103430064;Batman;1
103430064;Kırklareli;2
103430064;Çorum;1
103430064;Muğla;3
103430064;Afyonkarahisar;3
103430064;Uşak;1
103430064;Aydın;2
103430064;Sivas;1
103430064;Malatya;1
103430064;Gaziantep;2
103430064;Osmaniye;2
103430064;İzmir;20
103430064;Tekirdağ;2
103430064;Manisa;3
103430064;Ankara;2
103430064;Eskişehir;1
103430064;Mersin;3
103430064;İstanbul;14
103430064;Yozgat;1
103430064;Çanakkale;1
103430064;Kırıkkale;1
103490164;Manisa;1
103490164;Ankara;2
103490164;Mersin;2
103490164;Samsun;1
103490164;İzmir;16
103490164;Antalya;2
103490164;Zonguldak;1
103490164;İstanbul;7
103490164;Aydın;2
103490164;Afyonkarahisar;1
103490164;Kırklareli;1
103490164;Hatay;1
103490164;Muğla;5
103490164;Kocaeli;1
103490164;Şanlıurfa;1
103490164;Denizli;3
103490164;Erzurum;1
103490164;Bursa;3
103490164;Eskişehir;3
103490164;Diyarbakır;2
103490164;Balıkesir;3
103490164;Tekirdağ;1
103490164;Kütahya;1
103490164;Sakarya;1
103410793;Kütahya;2
103410793;Balıkesir;10
103410793;Eskişehir;2
103410793;Denizli;9
103410793;Kastamonu;1
103410793;Burdur;2
103410793;Tunceli;1
103410793;Amasya;1
103410793;Antalya;8
103410793;Batman;10
103410793;Kırklareli;2
103410793;Muğla;9
103410793;Düzce;1
103410793;Mardin;12
103410793;Zonguldak;1
103410793;Niğde;3
103410793;Diyarbakır;9
103410793;Kocaeli;4
103410793;Adana;12
103410793;Isparta;1
103410793;Şırnak;5
103410793;Giresun;1
103410793;Karaman;1
103410793;Aydın;14
103410793;Mersin;9
103410793;Afyonkarahisar;4
103410793;Sinop;1
103410793;Bolu;1
103410793;Gümüşhane;2
103410793;Van;10
103410793;Edirne;1
103410793;Kırşehir;1
103410793;Malatya;1
103410793;İstanbul;8
103410793;Tekirdağ;2
103410793;Uşak;3
103410793;Bitlis;1
103410793;Çorum;3
103410793;Trabzon;1
103410793;Ankara;5
103410793;Osmaniye;3
103410793;Bursa;9
103410793;Adıyaman;4
103410793;Çanakkale;2
103410793;Şanlıurfa;8
103410793;Ağrı;3
103410793;Samsun;2
103410793;Manisa;13
103410793;Konya;4
103410793;İzmir;47
103410793;Hatay;15
103410793;Gaziantep;1
103410793;Ordu;1
103410793;Kars;1
103410254;Bursa;3
103410254;Denizli;1
103410254;Kırklareli;1
103410254;Konya;2
103410254;Adana;3
103410254;İstanbul;13
103410254;Muğla;2
103410254;Hatay;4
103410254;Tekirdağ;1
103410254;Balıkesir;1
103410254;Bartın;1
103410254;Aydın;3
103410254;Düzce;1
103410254;Ankara;6
103410254;Ağrı;1
103410254;Eskişehir;1
103410254;Zonguldak;1
103410254;Mersin;4
103410254;Karaman;1
103410254;Kocaeli;1
103410254;Van;1
103410254;Edirne;2
103410254;Gaziantep;2
103410254;Ordu;1
103410254;İzmir;32
103410254;Antalya;2
103410254;Malatya;1
103410254;Nevşehir;2
103410254;Manisa;6
103410254;Niğde;1
103410254;Sakarya;2
103430073;Bursa;9
103430073;Hatay;1
103430073;Denizli;3
103430073;Eskişehir;1
103430073;Ankara;4
103430073;Zonguldak;2
103430073;Gaziantep;1
103430073;Rize;1
103430073;Diyarbakır;1
103430073;Yalova;1
103430073;İzmir;28
103430073;Nevşehir;2
103430073;Muğla;2
103430073;Osmaniye;1
103430073;Van;1
103430073;Manisa;5
103430073;Çanakkale;2
103430073;Afyonkarahisar;1
103430073;Aydın;2
103430073;Amasya;1
103430073;Adana;2
103430073;Sinop;1
103430073;Mersin;2
103430073;Sakarya;1
103430073;Çorum;1
103430073;Antalya;1
103430073;Yozgat;1
103430073;Kocaeli;1
103430073;İstanbul;14
103410263;Zonguldak;1
103410263;Tekirdağ;2
103410263;Denizli;2
103410263;Afyonkarahisar;1
103410263;Mersin;4
103410263;Kahramanmaraş;1
103410263;Aydın;2
103410263;Samsun;1
103410263;Şanlıurfa;1
103410263;Erzurum;1
103410263;Malatya;1
103410263;Konya;1
103410263;Ankara;4
103410263;Antalya;2
103410263;Uşak;2
103410263;Kırşehir;1
103410263;İstanbul;10
103410263;Adana;1
103410263;Kırklareli;3
103410263;Osmaniye;1
103410263;İzmir;24
103410263;Ordu;1
103410263;Bursa;6
103410263;Düzce;2
103410263;Balıkesir;4
103410263;Muğla;5
103410263;Gaziantep;3
103410263;Kocaeli;4
103410263;Manisa;5
103410263;Van;1
103410263;Muş;1
103410272;Kırklareli;1
103410272;Sakarya;2
103410272;Gaziantep;1
103410272;Çorum;1
103410272;Aydın;3
103410272;Kahramanmaraş;2
103410272;Erzincan;1
103410272;Adana;2
103410272;İstanbul;4
103410272;Edirne;1
103410272;Bursa;8
103410272;Balıkesir;3
103410272;Tekirdağ;2
103410272;Hatay;1
103410272;Ankara;3
103410272;Bilecik;1
103410272;İzmir;42
103410272;Mersin;3
103410272;Karaman;1
103410272;Antalya;3
103410272;Manisa;1
103410272;Osmaniye;2
103410272;Muğla;2
103410272;Kayseri;1
103410272;Erzurum;1
103410272;Karabük;1
103430091;Kocaeli;1
103430091;Tokat;1
103430091;Kahramanmaraş;1
103430091;Artvin;1
103430091;Kütahya;1
103430091;Kırıkkale;1
103430091;Malatya;1
103430091;Sakarya;1
103430091;İstanbul;4
103430091;Denizli;1
103430091;Gaziantep;1
103430091;Konya;1
103430091;Samsun;1
103430091;Ankara;2
103430091;Bursa;2
103430091;Manisa;2
103430091;Eskişehir;1
103430091;Aydın;3
103430091;Antalya;1
103430091;Hatay;1
103430091;İzmir;22
103430091;Muğla;2
103430091;Adana;1
103430091;Çankırı;2
103430091;Mersin;2
103430091;Balıkesir;4
103430091;Edirne;1
103410306;Ankara;7
103410306;Mersin;1
103410306;Eskişehir;1
103410306;İstanbul;8
103410306;Adana;3
103410306;Denizli;2
103410306;Bingöl;1
103410306;Isparta;1
103410306;Artvin;1
103410306;Iğdır;1
103410306;Van;1
103410306;Balıkesir;1
103410306;Aydın;3
103410306;Amasya;1
103410306;Antalya;1
103410306;Konya;2
103410306;Muğla;3
103410306;Afyonkarahisar;1
103410306;Sivas;1
103410306;Ordu;1
103410306;Tekirdağ;2
103410306;Erzurum;1
103410306;Diyarbakır;2
103410306;İzmir;24
103410306;Manisa;3
103410306;Mardin;1
103410306;Bursa;2
103410306;Kırklareli;1
103410306;Hatay;1
103410306;Kastamonu;1
103410306;Edirne;2
103410306;Ardahan;1
103410315;Sakarya;1
103410315;Kocaeli;3
103410315;Denizli;1
103410315;Kırklareli;1
103410315;Aydın;2
103410315;Hatay;2
103410315;Bursa;2
103410315;Balıkesir;3
103410315;Manisa;3
103410315;Elazığ;1
103410315;İzmir;31
103410315;Samsun;1
103410315;Adana;1
103410315;Gaziantep;1
103410315;Kahramanmaraş;1
103410315;Eskişehir;1
103410315;Zonguldak;2
103410315;Muğla;3
103410315;Mersin;1
103410315;Çanakkale;2
103410315;Erzincan;1
103410315;Sinop;1
103410315;İstanbul;14
103410315;Osmaniye;1
103410315;Artvin;1
103410315;Ankara;1
103410324;Sinop;1
103410324;Balıkesir;1
103410324;Aksaray;1
103410324;Sakarya;1
103410324;İstanbul;8
103410324;Gaziantep;3
103410324;Aydın;2
103410324;Ankara;5
103410324;Adana;1
103410324;Konya;1
103410324;Erzurum;1
103410324;Denizli;2
103410324;Ağrı;1
103410324;Van;2
103410324;Mersin;2
103410324;Ordu;1
103410324;Bursa;3
103410324;Giresun;2
103410324;Manisa;3
103410324;Siirt;1
103410324;İzmir;29
103410324;Muğla;3
103410324;Antalya;5
103410324;Samsun;1
103410324;Malatya;1
103410324;Elazığ;1
103410624;Şanlıurfa;1
103410624;Gaziantep;1
103410624;Denizli;3
103410624;İzmir;29
103410624;Aksaray;2
103410624;Ankara;1
103410624;Manisa;3
103410624;Bursa;6
103410624;Ordu;1
103410624;Kastamonu;1
103410624;Hatay;1
103410624;İstanbul;11
103410624;Konya;1
103410624;Kocaeli;2
103410624;Antalya;8
103410624;Tekirdağ;2
103410624;Eskişehir;1
103410624;Karaman;1
103410624;Kayseri;2
103410624;Muğla;1
103410624;Adana;2
103410624;Sivas;1
103410624;Belli Değil;1
103490272;Balıkesir;1
103490272;Van;1
103490272;Muğla;1
103490272;Kayseri;1
103490272;Erzurum;1
103490272;Kastamonu;1
103490272;İzmir;13
103490272;Antalya;2
103490272;Adana;1
103490272;Burdur;1
103490272;Çorum;2
103490272;Mersin;3
103490272;İstanbul;2
103490272;Ankara;4
103490272;Sakarya;1
103490272;Kütahya;2
103490272;Osmaniye;2
103490272;Afyonkarahisar;1
103490272;Gaziantep;1
103490272;Şanlıurfa;6
103490272;Manisa;2
103490272;Ordu;1
103490272;Hatay;3
103490272;Malatya;1
103490272;Sivas;1
103490272;Ardahan;1
103490272;Denizli;1
103490273;Manisa;1
103490273;İzmir;15
103490273;Denizli;1
103490273;Muğla;1
103490273;Mersin;1
103490273;Kayseri;1
103490273;Antalya;1
103490273;Bursa;4
103490273;Kahramanmaraş;1
103490273;Kütahya;1
103490273;Kars;1
103490273;İstanbul;8
103490273;Hatay;1
103490273;Ordu;1
103490273;Batman;1
103490273;Gaziantep;1
103490273;Bilecik;1
103410333;İzmir;14
103410333;Düzce;1
103410333;Yalova;1
103410333;Kahramanmaraş;3
103410333;Karaman;2
103410333;Osmaniye;1
103410333;Antalya;7
103410333;Sivas;1
103410333;Aydın;2
103410333;Malatya;2
103410333;Burdur;1
103410333;Isparta;1
103410333;Bitlis;1
103410333;Denizli;3
103410333;İstanbul;11
103410333;Samsun;2
103410333;Muğla;3
103410333;Balıkesir;7
103410333;Kocaeli;1
103410333;Hatay;5
103410333;Trabzon;1
103410333;Bursa;5
103410333;Mersin;2
103410333;Aksaray;1
103410333;Konya;2
103410333;Rize;1
103410333;Ankara;4
103410333;Adana;4
103410333;Diyarbakır;2
103410333;Gaziantep;2
103410333;Manisa;3
103410333;Mardin;2
103410333;Niğde;2
103410333;Eskişehir;1
103410333;Şanlıurfa;1
103410333;Muş;1
103410342;Muğla;2
103410342;Denizli;2
103410342;Düzce;1
103410342;Mersin;1
103410342;Eskişehir;1
103410342;Diyarbakır;1
103410342;Tekirdağ;1
103410342;Ankara;1
103410342;İstanbul;9
103410342;Kocaeli;4
103410342;Manisa;3
103410342;Bursa;3
103410342;Uşak;1
103410342;Antalya;4
103410342;İzmir;20
103410342;Şanlıurfa;1
103410342;Tokat;1
103410342;Mardin;1
103410342;Gaziantep;1
103410342;Adana;3
103410342;Konya;1
103410351;Balıkesir;2
103410351;Edirne;1
103410351;Denizli;1
103410351;Manisa;2
103410351;Tokat;1
103410351;Diyarbakır;2
103410351;Zonguldak;1
103410351;İstanbul;4
103410351;Niğde;1
103410351;İzmir;1
103410351;Afyonkarahisar;1
103410351;Sakarya;2
103410351;Muğla;2
103410351;Adana;1
103410351;Van;2
103410351;Bursa;1
103410351;Mersin;1
103410369;Kırşehir;1
103410369;Şanlıurfa;1
103410369;Hatay;2
103410369;Balıkesir;2
103410369;Kırıkkale;1
103410369;Zonguldak;1
103410369;Muğla;3
103410369;Manisa;1
103410369;Mersin;4
103410369;Konya;4
103410369;Diyarbakır;2
103410369;Tekirdağ;2
103410369;Denizli;4
103410369;Kocaeli;3
103410369;Niğde;1
103410369;Iğdır;1
103410369;Antalya;3
103410369;Adana;1
103410369;Aydın;2
103410369;Samsun;1
103410369;Isparta;1
103410369;İstanbul;5
103410369;Çorum;3
103410369;Çanakkale;1
103410369;Gümüşhane;1
103410369;Ordu;1
103410369;Bilecik;1
103410369;Eskişehir;5
103410369;Aksaray;1
103410369;İzmir;11
103410369;Elazığ;1
103410369;Ankara;1
103410369;Trabzon;1
103410369;Gaziantep;1
103410369;Malatya;2
103410369;Bursa;6
103410378;Hatay;3
103410378;Isparta;1
103410378;Samsun;2
103410378;Ordu;2
103410378;Kırklareli;2
103410378;Muğla;2
103410378;Tekirdağ;5
103410378;Tokat;1
103410378;İstanbul;12
103410378;Malatya;1
103410378;Çanakkale;3
103410378;İzmir;38
103410378;Denizli;2
103410378;Yalova;1
103410378;Batman;1
103410378;Kütahya;1
103410378;Kayseri;1
103410378;Adana;4
103410378;Aydın;2
103410378;Eskişehir;1
103410378;Bitlis;1
103410378;Ankara;5
103410378;Manisa;4
103410378;Kocaeli;1
103410378;Zonguldak;4
103410378;Afyonkarahisar;1
103410378;Gaziantep;1
103410378;Nevşehir;1
103410378;Balıkesir;5
103410378;Antalya;1
103410378;Kahramanmaraş;1
103410378;Edirne;2
103410378;Şanlıurfa;2
103410378;Bursa;7
103410378;Mersin;2
103410387;Batman;2
103410387;Aydın;3
103410387;Konya;1
103410387;Kocaeli;1
103410387;Düzce;1
103410387;Ankara;4
103410387;Antalya;1
103410387;Çorum;1
103410387;Balıkesir;2
103410387;Trabzon;2
103410387;Manisa;2
103410387;Muğla;3
103410387;Kayseri;1
103410387;Aksaray;1
103410387;Mersin;2
103410387;Samsun;1
103410387;Osmaniye;1
103410387;Kırklareli;1
103410387;Kastamonu;1
103410387;Bursa;4
103410387;Hatay;2
103410387;Malatya;1
103410387;Amasya;1
103410387;İstanbul;4
103410387;Elazığ;1
103410387;Çanakkale;1
103410387;Adana;3
103410387;İzmir;17
103410387;Gaziantep;4
103410387;Rize;1
103410387;Belli Değil;2
103410396;Bursa;2
103410396;Tekirdağ;6
103410396;Kırklareli;3
103410396;Kırıkkale;1
103410396;Düzce;1
103410396;Rize;1
103410396;Sakarya;1
103410396;Aydın;3
103410396;Niğde;1
103410396;Ankara;5
103410396;Zonguldak;1
103410396;Denizli;2
103410396;Manisa;3
103410396;Çanakkale;2
103410396;Kocaeli;3
103410396;Edirne;1
103410396;Antalya;3
103410396;Gaziantep;1
103410396;Adana;1
103410396;İzmir;22
103410396;Eskişehir;1
103410396;Samsun;3
103410396;İstanbul;11
103410396;Mersin;3
103410396;Yalova;1
103410403;Artvin;1
103410403;Karabük;1
103410403;Şanlıurfa;1
103410403;Trabzon;2
103410403;Balıkesir;5
103410403;Bursa;10
103410403;Samsun;1
103410403;Kırklareli;1
103410403;Rize;1
103410403;Gaziantep;2
103410403;Hatay;4
103410403;İstanbul;8
103410403;Tekirdağ;1
103410403;Adana;2
103410403;Ankara;4
103410403;Antalya;5
103410403;Afyonkarahisar;1
103410403;Zonguldak;1
103410403;Düzce;1
103410403;İzmir;9
103410403;Isparta;1
103410403;Eskişehir;1
103410403;Denizli;2
103410403;Manisa;7
103410403;Kocaeli;1
103410403;Sinop;1
103410403;Aydın;1
103410403;Kahramanmaraş;1
103410403;Aksaray;1
103410403;Muğla;3
103410403;Uşak;1
103410403;Van;1
103410412;Mersin;3
103410412;Çorum;1
103410412;Kocaeli;1
103410412;Ordu;3
103410412;Trabzon;2
103410412;Adana;2
103410412;Muğla;5
103410412;Denizli;3
103410412;Gaziantep;2
103410412;Zonguldak;1
103410412;Osmaniye;1
103410412;Hatay;1
103410412;İzmir;9
103410412;Balıkesir;1
103410412;Diyarbakır;1
103410412;Kırklareli;1
103410412;Kayseri;1
103410412;Manisa;1
103410412;Bursa;6
103410412;Antalya;2
103410412;Amasya;2
103410412;Konya;2
103410412;Elazığ;1
103410412;Kastamonu;1
103410412;Aydın;2
103410412;Giresun;1
103410412;Tekirdağ;3
103410412;Rize;1
103410412;Eskişehir;1
103410412;Kahramanmaraş;3
103410412;İstanbul;16
103410412;Ankara;1
103410412;Afyonkarahisar;1
103410942;Adana;6
103410942;Aydın;2
103410942;Bilecik;1
103410942;Mersin;3
103410942;Muğla;2
103410942;Eskişehir;2
103410942;Adıyaman;1
103410942;Tekirdağ;1
103410942;Erzincan;1
103410942;Rize;1
103410942;Uşak;1
103410942;Afyonkarahisar;1
103410942;Çanakkale;1
103410942;Antalya;1
103410942;Bursa;4
103410942;Şanlıurfa;2
103410942;Artvin;1
103410942;Nevşehir;1
103410942;Batman;1
103410942;İzmir;20
103410942;Balıkesir;3
103410942;İstanbul;4
103410942;Düzce;1
103410942;Ordu;1
103410942;Sivas;1
103410942;Gaziantep;1
103410942;Kastamonu;1
103410942;Gümüşhane;1
103410942;Manisa;2
103410942;Ankara;2
103410942;Kırklareli;1
103410942;Bitlis;1
103410951;Aydın;3
103410951;Kütahya;2
103410951;Kocaeli;1
103410951;Hatay;5
103410951;Uşak;6
103410951;Hakkari;1
103410951;Konya;2
103410951;Ankara;2
103410951;Kırklareli;1
103410951;Mersin;1
103410951;Tekirdağ;1
103410951;Bursa;3
103410951;Antalya;4
103410951;Gaziantep;1
103410951;Adana;1
103410951;Tokat;1
103410951;Mardin;6
103410951;Malatya;1
103410951;Sivas;1
103410951;İstanbul;1
103410951;Balıkesir;6
103410951;Karaman;1
103410951;Iğdır;1
103410951;Burdur;1
103410951;Bartın;1
103410951;Sinop;1
103410951;Nevşehir;1
103410951;Denizli;5
103410951;Diyarbakır;3
103410951;Çanakkale;1
103410951;Trabzon;1
103410951;Kayseri;1
103410951;Afyonkarahisar;1
103410951;Muğla;2
103410951;Şırnak;3
103410951;Batman;2
103410951;İzmir;21
103410951;Manisa;6
103410951;Edirne;1
103490365;Bursa;8
103490365;Kastamonu;1
103490365;Hatay;2
103490365;Manisa;5
103490365;Çanakkale;4
103490365;Sivas;1
103490365;Balıkesir;4
103490365;Trabzon;1
103490365;İzmir;17
103490365;Edirne;1
103490365;Şırnak;1
103490365;Rize;1
103490365;Muğla;1
103490365;Aydın;3
103490365;İstanbul;5
103490365;Antalya;2
103490365;Zonguldak;1
103490365;Ankara;2
103490365;Adana;2
103410606;Manisa;2
103410606;Elazığ;1
103410606;Aydın;2
103410606;İzmir;21
103410606;İstanbul;9
103410606;Bursa;2
103410606;Şanlıurfa;1
103410606;Diyarbakır;1
103410606;Denizli;1
103410606;Ankara;5
103410606;Giresun;1
103410606;Trabzon;2
103410606;Balıkesir;1
103410606;Muğla;2
103410606;Gaziantep;1
103410924;Belli Değil;1
103410457;Afyonkarahisar;2
103410457;Osmaniye;4
103410457;Samsun;3
103410457;Muş;2
103410457;Niğde;1
103410457;Balıkesir;10
103410457;Erzincan;1
103410457;Kütahya;3
103410457;Erzurum;1
103410457;Karaman;1
103410457;Trabzon;4
103410457;Yalova;2
